stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Lab,Certificate #,Price Per Carat,Depth %,Table %,Country,State,City,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Shade,Milky,Eye Clean,Treatment,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Comment,Key to symbols,fancy color,Fancy Color Intensity,Fancy Color Overtone,Certificate File,Diamond Video,Diamond Image,Heart Image,Arrow Image,Asset Image
KKV1342,Available,OVAL,1.510,D,VS2,,EX,EX,N,,8.87X6.51X4.20,IGI,522222573,24124.2,64.5,57.50,India,MH,Mumbai,15.50,36.00,44.50,41.10,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1342,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1342,,,
KKV1343,Available,RADIANT,2.060,E,VS1,,EX,EX,N,,8.66X6.38X4.41,IGI,522234062,35019,69.1,65.50,India,MH,Mumbai,12.00,41.10,53.50,33.30,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1343,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1343,,,
KKV1344,Available,OVAL,2.050,E,VVS2,,EX,EX,N,,10.26X7.30X4.48,IGI,522252564,37976.25,61.4,59.00,India,MH,Mumbai,14.00,34.10,43.50,40.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1344,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1344,,,
KKV1345,Available,OVAL,2.000,E,VS1,,EX,EX,N,,9.63X7.09X4.63,IGI,523273723,35101.8,65.3,58.50,India,MH,Mumbai,14.50,35.20,46.00,41.20,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1345,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1345,,,
KKV1346,Available,RADIANT,2.020,E,VVS2,,EX,EX,N,,8.62X6.33X4.26,IGI,523273485,38034.75,67.3,64.00,India,MH,Mumbai,12.00,37.10,51.00,33.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1346,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1346,,,
KKV1348,Available,ROUND,2.420,D,SI2,ID,EX,EX,N,,8.65X8.70X5.25,IGI,522222570,29559.76,60.5,58.00,India,MH,Mumbai,13.50,33.30,43.00,40.70,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1348,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1348,,,
KKV1349,Available,EMERALD,2.020,E,VVS2,,EX,EX,N,,8.45X5.94X4.07,IGI,522234072,38034.75,68.5,63.50,India,MH,Mumbai,13.50,22.80,50.00,40.80,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1349,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1349,,,
KKV1350,Available,ROUND,2.510,D,VS2,EX,EX,EX,N,,8.80X8.86X5.23,IGI,523276310,43931.25,59.2,62.00,India,MH,Mumbai,12.00,32.60,43.50,40.90,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1350,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1350,,,
KKV1351,Available,ROUND,1.800,E,VS1,ID,EX,EX,N,,7.80X7.84X4.78,IGI,523265378,34607.04,61.2,56.00,India,MH,Mumbai,14.00,32.90,43.00,40.70,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1351,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1351,,,
KKV1352,Available,OVAL,1.890,E,VVS2,,EX,EX,N,,9.57X7.05X4.55,IGI,523265379,26322.8,64.5,57.00,India,MH,Mumbai,15.50,36.00,45.00,41.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1352,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1352,,,
KKV1353,Available,OVAL,1.520,D,VS1,,EX,EX,N,,8.95X6.55X4.20,IGI,522233902,26458.8,64.1,57.50,India,MH,Mumbai,15.00,35.40,44.50,41.10,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1353,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1353,,,
KKV1355,Available,OVAL,1.940,D,VVS2,,EX,EX,N,,9.85X7.05X4.4,IGI,522222580,28957.5,62.4,58.50,India,MH,Mumbai,15.00,36.10,43.00,39.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1355,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1355,,,
KKV1356,Available,RADIANT,2.040,D,VS1,,EX,EX,N,,8.54X6.28X4.33,IGI,522233898,36964.5,68.9,65.00,India,MH,Mumbai,12.50,39.80,52.00,32.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1356,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1356,,,
KKV1359,Available,OVAL,1.830,D,VS1,,EX,EX,N,,9.39X6.89X4.39,IGI,523276314,26390.8,63.7,57.00,India,MH,Mumbai,16.00,36.80,42.50,39.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1359,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1359,,,
KKV1360,Available,EMERALD,1.810,D,VS2,,EX,EX,N,,8.05X5.68X3.91,IGI,523276316,24000.2,68.8,64.00,India,MH,Mumbai,15.00,27.30,50.00,37.60,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1360,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1360,,,
KKV1363,Available,OVAL,1.390,E,VVS2,,EX,EX,N,,8.90X6.33X3.99,IGI,522233900,16860.6,63,58.50,India,MH,Mumbai,14.50,34.60,44.00,40.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1363,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1363,,,
KKV1364,Available,OVAL,2.020,E,VS1,,EX,EX,N,,10.14X7.23X4.38,IGI,523265380,35055,60.6,58.50,India,MH,Mumbai,13.00,31.90,43.00,39.80,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1364,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1364,,,
KKV1366,Available,ROUND,1.810,E,VS1,ID,EX,EX,N,,7.96X8.02X4.69,IGI,523273726,34607.04,58.6,59.50,India,MH,Mumbai,13.50,33.10,42.50,40.30,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1366,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1366,,,
KKV1367,Available,OVAL,2.020,E,VS1,,EX,EX,N,,9.74X7.18X4.61,IGI,523265381,35101.8,64.2,57.00,India,MH,Mumbai,16.00,35.90,44.50,40.60,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1367,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1367,,,
KKV1401,Available,ROUND,1.910,D,VS1,EX,EX,EX,N,,7.96X8.01X4.88,IGI,529246445,37344.32,61.20,60.00,India,MH,Mumbai,13.00,33.30,44.00,41.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1401,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1401,,,
KKV1402,Available,OVAL,2.500,D,VVS1,,EX,EX,N,,10.54X7.54X4.87,IGI,529246446,45601.75,64.60,61.50,India,MH,Mumbai,15.50,38.70,44.00,40.30,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1402,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1402,,,
KKV1402G,Available,OVAL,2.500,D,VVS2,,EX,VG,N,,10.54X7.47X4.86,GIA,2436896915,40435.5,65,62.00,India,MH,Mumbai,0.00,0.00,0.00,0.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1402G,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1402G,,,
KKV1403,Available,OVAL,2.000,D,VS1,,EX,EX,N,,10.02X7.08X4.45,IGI,529267406,37002.5,62.90,59.50,India,MH,Mumbai,13.50,33.80,44.50,40.90,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1403,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1403,,,
KKV1404,Available,RADIANT,2.540,D,VS1,,EX,EX,N,,9.04X6.62X4.57,IGI,529246557,36774.5,69.00,65.00,India,MH,Mumbai,14.50,42.50,50.00,29.80,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1404,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1404,,,
KKV1405,Available,OVAL,2.010,D,VS1,,EX,EX,N,,9.62X7.07X4.53,IGI,529267407,37051.9,64.10,58.00,India,MH,Mumbai,16.50,37.80,42.50,40.10,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1405,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1405,,,
KKV1406,Available,OVAL,2.000,E,VVS2,,EX,EX,N,,9.90X7.08X4.47,IGI,529267408,37976.25,63.10,60.00,India,MH,Mumbai,14.50,35.80,44.00,40.60,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1406,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1406,,,
KKV1407,Available,RADIANT,2.080,E,VVS2,,EX,EX,N,,8.66X6.17X4.26,IGI,529246558,38034.75,69.00,65.50,India,MH,Mumbai,13.50,41.80,51.00,30.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1407,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1407,,,
KKV1408,Available,RADIANT,2.040,D,VVS2,,EX,EX,N,,8.79X6.26X4.07,IGI,529246739,40960.5,65.00,66.00,India,MH,Mumbai,13.00,42.00,48.00,29.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1408,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1408,,,
KKV1409,Available,OVAL,1.900,D,VS2,,EX,EX,N,,9.57X6.96X4.48,IGI,529246740,23938.2,64.40,62.00,India,MH,Mumbai,13.00,34.90,46.00,41.20,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1409,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1409,,,
KKV1410,Available,OVAL,2.710,E,VS1,,EX,EX,N,,10.79X7.73X4.96,IGI,529246741,34704,64.20,59.00,India,MH,Mumbai,15.50,37.00,43.50,39.70,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1410,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1410,,,
KKV1411,Available,OVAL,2.000,D,VVS2,,EX,EX,N,,9.75X7.03X4.47,IGI,529246742,40952.1,63.60,56.50,India,MH,Mumbai,17.00,37.90,41.50,39.30,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1411,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1411,,,
KKV1412,Available,EMERALD,2.500,E,VVS2,,EX,EX,N,,9.17X6.44X4.22,IGI,529246743,37839.75,65.50,63.50,India,MH,Mumbai,14.50,27.10,48.00,39.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1412,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1412,,,
KKV1413,Available,OVAL,2.040,E,SI1,,EX,EX,N,,9.74X7.10X4.57,IGI,529267409,27361.05,64.40,61.00,India,MH,Mumbai,14.50,37.10,45.00,40.80,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1413,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1413,,,
KKV1414,Available,OVAL,2.110,D,VVS2,,EX,EX,N,,10.15X7.25X4.56,IGI,529246744,40897.5,62.90,59.50,India,MH,Mumbai,13.00,33.40,45.00,41.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1414,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1414,,,
KKV1415,Available,ROUND,2.180,D,VS2,ID,EX,EX,N,,8.36X8.39X5.05,IGI,529267410,44111.25,60.30,58.50,India,MH,Mumbai,14.00,33.90,42.50,40.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1415,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1415,,,
KKV1416,Available,OVAL,2.570,E,VS2,,EX,EX,N,,10.79X7.68X4.85,IGI,529246745,31935.75,63.20,59.50,India,MH,Mumbai,14.00,35.00,44.50,40.30,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1416,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1416,,,
KKV1417,Available,EMERALD,2.540,D,VS1,,EX,EX,N,,9.06X6.36X4.36,IGI,529246746,36869.5,68.60,64.00,India,MH,Mumbai,14.00,23.50,50.00,41.60,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1417,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1417,,,
KKV1418,Available,OVAL,2.100,D,VVS2,,EX,EX,N,,10.11X7.21X4.50,IGI,529267411,40897.5,62.40,59.00,India,MH,Mumbai,13.50,34.00,44.00,40.30,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1418,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1418,,,
KKV1419,Available,ROUND,2.300,E,VS2,ID,EX,EX,N,,8.39X8.44X5.24,IGI,529267412,41170.5,62.20,58.50,India,MH,Mumbai,15.00,35.70,43.50,41.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1419,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1419,,,
KKV1420,Available,ROUND,2.260,E,VVS2,ID,EX,EX,N,,8.37X8.43X5.18,IGI,529267413,55874.25,61.70,56.50,India,MH,Mumbai,15.50,35.40,42.50,40.20,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1420,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1420,,,
KKV1421,Available,OVAL,2.030,D,VVS2,,EX,EX,N,,10.28X7.12X4.4,IGI,529246747,40897.5,61.80,59.50,India,MH,Mumbai,12.50,31.90,45.00,40.90,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1421,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1421,,,
KKV1422,Available,ROUND,2.610,D,VS2,ID,EX,EX,N,,8.84X8.88X5.41,IGI,529267414,43931.25,61.00,58.00,India,MH,Mumbai,14.00,33.50,43.50,41.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1422,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1422,,,
KKV1423,Available,EMERALD,2.700,D,VVS2,,EX,EX,N,,9.24X6.65X4.34,IGI,529246748,40645.5,65.30,63.00,India,MH,Mumbai,13.50,25.10,46.50,40.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1423,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1423,,,
KKV1424,Available,EMERALD,2.510,D,VVS1,,EX,EX,N,,9.08X6.35X4.36,IGI,529246749,45601.75,68.70,66.00,India,MH,Mumbai,11.50,20.70,52.50,43.10,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1424,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1424,,,
KKV1425,Available,RADIANT,2.010,E,SI1,,EX,EX,N,,8.74X6.24X4.18,IGI,529259243,27431.55,67.00,66.50,India,MH,Mumbai,14.50,42.20,48.50,35.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1425,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1425,,,
KKV1426,Available,ROUND,3.010,F,SI1,EX,EX,EX,N,,9.33X9.38X5.59,IGI,529259274,44861.5,59.70,58.50,India,MH,Mumbai,13.00,32.20,42.50,40.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1426,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1426,,,
KKV1427,Available,OVAL,1.810,E,VS2,,EX,EX,N,,9.68X6.75X4.34,IGI,529267415,22838.9,64.30,56.00,India,MH,Mumbai,15.50,35.60,43.50,40.70,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1427,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1427,,,
KKV1428,Available,RADIANT,2.800,D,VVS2,,EX,EX,N,,9.48X6.77X4.71,IGI,529246750,40435.5,69.60,65.00,India,MH,Mumbai,15.00,43.50,50.50,30.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1428,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1428,,,
KKV1429,Available,OVAL,2.030,E,SI2,,EX,EX,N,,9.92X7.09X4.56,IGI,529246751,22121.7,64.30,60.00,India,MH,Mumbai,13.00,33.50,46.50,42.10,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1429,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1429,,,
KKV1430,Available,OVAL,2.510,D,VVS2,,EX,EX,N,,10.61X7.59X4.79,IGI,529246752,40645.5,63.10,59.50,India,MH,Mumbai,15.00,37.00,43.50,39.70,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1430,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1430,,,
KKV1431,Available,EMERALD,2.970,D,VVS2,,EX,EX,N,,9.34X6.76X4.69,IGI,529246753,40645.5,69.40,62.00,India,MH,Mumbai,15.50,27.30,49.00,41.60,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1431,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1431,,,
KKV1432,Available,OVAL,1.510,D,VS2,,EX,EX,N,,8.88X6.52X4.20,IGI,529259244,24124.2,64.40,61.00,India,MH,Mumbai,13.50,34.80,47.00,42.30,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1432,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1432,,,
KKV1433,Available,OVAL,2.130,D,VVS2,,EX,EX,N,,10.34X7.19X4.47,IGI,529246754,40897.5,62.20,60.00,India,MH,Mumbai,14.00,35.10,43.50,39.90,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1433,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1433,,,
KKV1434,Available,RADIANT,2.520,D,VVS2,,EX,EX,N,,9.20X6.57X4.52,IGI,529246755,40750.5,68.80,64.50,India,MH,Mumbai,14.00,41.60,50.50,29.70,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1434,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1434,,,
KKV1435,Available,OVAL,2.200,D,VS2,,EX,EX,N,,10.37X7.41X4.55,IGI,529246756,34081.25,61.40,60.00,India,MH,Mumbai,12.50,32.10,44.50,40.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1435,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1435,,,
KKV1436,Available,OVAL,2.040,D,VS1,,EX,EX,N,,10.07X7.17X4.51,IGI,529246757,37002.5,62.90,59.00,India,MH,Mumbai,13.00,32.40,45.00,41.20,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1436,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1436,,,
KKV1436A,Available,OVAL,1.020,D,VVS2,,EX,EX,N,,8.06X5.63X3.61,IGI,529267416,18287.7,64.10,62.00,India,MH,Mumbai,12.50,33.00,48.00,42.20,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1436A,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1436A,,,
KKV1437,Available,ROUND,2.810,E,VVS2,ID,EX,EX,N,,9.11X9.16X5.46,IGI,529267417,55361.25,59.70,59.50,India,MH,Mumbai,13.00,33.10,43.00,40.60,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1437,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1437,,,
KKV1438,Available,RADIANT,2.560,D,VVS2,,EX,EX,N,,9.25X6.61X4.48,IGI,529246758,40750.5,67.80,64.50,India,MH,Mumbai,14.50,43.60,48.50,29.10,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1438,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1438,,,
KKV1439,Available,OVAL,2.330,D,VS2,,EX,EX,N,,10.50X7.51X4.67,IGI,529246469,34081.25,62.20,59.50,India,MH,Mumbai,13.50,33.50,44.50,40.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1439,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1439,,,
KKV1440,Available,ROUND,2.710,E,VS2,ID,EX,EX,N,,8.90X8.97X5.49,IGI,529267418,40855.5,61.40,58.50,India,MH,Mumbai,13.50,33.30,43.50,41.10,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1440,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1440,,,
KKV1441,Available,OVAL,2.020,D,VVS2,,EX,EX,N,,9.94X7.08X4.46,IGI,529246470,40897.5,63.00,60.50,India,MH,Mumbai,15.00,37.30,43.00,40.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1441,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1441,,,
KKV1443,Available,OVAL,2.000,D,VS1,,EX,EX,N,,10.08X7.20X4.37,IGI,529246471,37002.5,60.70,60.00,India,MH,Mumbai,12.50,31.80,44.00,40.20,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1443,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1443,,,
KKV1444,Available,OVAL,2.500,D,VS1,,EX,EX,N,,10.52X7.74X4.84,IGI,529259245,36774.5,62.50,62.50,India,MH,Mumbai,12.00,32.20,45.50,41.60,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1444,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1444,,,
KKV1446,Available,ROUND,2.000,E,VS1,EX,EX,EX,N,,7.94X8.01X5.03,IGI,529267420,47052,63.10,56.50,India,MH,Mumbai,16.00,36.20,42.50,40.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1446,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1446,,,
KKV1447,Available,PRINCESS,2.100,D,VS1,,EX,EX,N,,7.06X6.93X4.85,IGI,529246472,36869.5,70.00,71.50,India,MH,Mumbai,10.50,42.20,55.50,37.90,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1447,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1447,,,
KKV1448,Available,ROUND,2.170,E,VVS1,ID,EX,EX,N,,8.32X8.34X5.09,IGI,529267421,64584.3,61.10,58.00,India,MH,Mumbai,15.00,35.20,42.50,40.60,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1448,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1448,,,
KKV1449,Available,OVAL,2.500,D,VS2,,EX,VG,N,,10.71X7.64X4.76,IGI,529267422,33783.75,62.30,59.00,India,MH,Mumbai,15.00,36.30,42.00,39.50,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1449,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1449,,,
KKV1450,Available,OVAL,2.120,E,VVS2,,EX,EX,N,,10.16X7.25X4.56,IGI,529267423,37976.25,62.90,59.00,India,MH,Mumbai,14.00,35.10,44.50,40.80,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1450,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1450,,,
KKV1451,Available,OVAL,2.500,D,VVS2,,EX,EX,N,,10.64X7.61X4.78,IGI,529246473,40645.5,62.80,60.00,India,MH,Mumbai,14.00,35.00,44.00,40.40,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1451,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1451,,,
KKV1452,Available,OVAL,1.800,D,VS1,,EX,EX,N,,9.52X6.80X4.27,IGI,529267424,26390.8,62.80,60.50,India,MH,Mumbai,15.00,37.00,43.00,39.90,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1452,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1452,,,
KKV1453,Available,RADIANT,2.570,E,VS1,,EX,EX,N,,9.16X6.71X4.48,IGI,529246474,34839,66.80,64.00,India,MH,Mumbai,14.00,42.00,48.50,29.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1453,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1453,,,
KKV1454,Available,OVAL,2.260,D,VVS2,,EX,EX,N,,10.17X7.27X4.68,IGI,529246477,40897.5,64.40,62.00,India,MH,Mumbai,14.50,37.10,44.50,41.00,,,,,,,,,NN,,,,,,,,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1454,http://13.232.198.214/StoneDetailsFinal.aspx?pcsid=KKV1454,,,
